"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"skipped","Fri Jun 03 16:39:12 GMT 2022","Fri Jun 03 16:39:12 GMT 2022","7","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"broken","Fri Jun 03 16:39:35 GMT 2022","Fri Jun 03 16:39:35 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","before","before",""
"skipped","Fri Jun 03 16:39:11 GMT 2022","Fri Jun 03 16:39:11 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"skipped","Fri Jun 03 16:40:01 GMT 2022","Fri Jun 03 16:40:01 GMT 2022","4","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"broken","Fri Jun 03 16:39:11 GMT 2022","Fri Jun 03 16:39:37 GMT 2022","25677","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"skipped","Fri Jun 03 16:40:02 GMT 2022","Fri Jun 03 16:40:02 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"skipped","Fri Jun 03 16:39:10 GMT 2022","Fri Jun 03 16:39:10 GMT 2022","9","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","4","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"skipped","Fri Jun 03 16:39:37 GMT 2022","Fri Jun 03 16:39:37 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","34","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"broken","Fri Jun 03 16:40:02 GMT 2022","Fri Jun 03 16:40:02 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","before","before",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"broken","Fri Jun 03 16:39:12 GMT 2022","Fri Jun 03 16:39:36 GMT 2022","24645","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","4","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"skipped","Fri Jun 03 16:39:35 GMT 2022","Fri Jun 03 16:39:35 GMT 2022","4","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"skipped","Fri Jun 03 16:40:02 GMT 2022","Fri Jun 03 16:40:02 GMT 2022","3","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"broken","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","openPerformancePage","openPerformancePage",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","14","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"skipped","Fri Jun 03 16:40:01 GMT 2022","Fri Jun 03 16:40:01 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","4","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"skipped","Fri Jun 03 16:40:00 GMT 2022","Fri Jun 03 16:40:00 GMT 2022","3","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"skipped","Fri Jun 03 16:39:10 GMT 2022","Fri Jun 03 16:39:10 GMT 2022","23","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
