"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Oct 22 03:20:02 GMT 2022","Sat Oct 22 03:20:02 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"broken","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:20:02 GMT 2022","10434","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"skipped","Sat Oct 22 03:19:41 GMT 2022","Sat Oct 22 03:19:41 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"skipped","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"skipped","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"skipped","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"broken","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","before","before",""
"skipped","Sat Oct 22 03:19:41 GMT 2022","Sat Oct 22 03:19:41 GMT 2022","2","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"broken","Sat Oct 22 03:19:41 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","10556","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest",""
"skipped","Sat Oct 22 03:19:41 GMT 2022","Sat Oct 22 03:19:41 GMT 2022","6","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"skipped","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"skipped","Sat Oct 22 03:19:51 GMT 2022","Sat Oct 22 03:19:51 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
